city_from_name,city_to_name,city_from_coord,city_to_coord,distance,weight_class,cost_per_unit,co2_per_unit
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,3,538.2,996.53
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,4,579.6,1073.18
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,5,621,1149.84
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,6,662.4,1226.5
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,7,703.8,1303.15
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,8,745.2,1379.81
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,9,786.6,1456.46
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,0,213.52,252.38
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,1,234.87,277.61
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,2,256.23,302.85
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,3,277.58,328.09
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,4,298.93,353.33
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,5,320.28,378.56
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,6,341.64,403.8
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,7,362.99,429.04
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,8,384.34,454.28
Rotterdam,Paris,"(51.9244424, 4.47775)","(48.8588897, 2.3200410217200766)",373.8895,9,405.69,479.51
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,0,310.2,463.23
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,1,341.22,509.55
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,2,372.24,555.87
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,3,403.26,602.19
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,4,434.28,648.52
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,5,465.3,694.84
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,6,496.31,741.16
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,7,527.33,787.48
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,8,558.35,833.81
Rotterdam,Lyon,"(51.9244424, 4.47775)","(45.7578137, 4.8320114)",686.2599,9,589.37,880.13
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,0,377.01,649.1
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,1,414.71,714.01
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,2,452.41,778.92
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,3,490.11,843.83
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,4,527.81,908.75
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,5,565.51,973.66
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,6,603.21,1038.57
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,7,640.91,1103.48
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,8,678.61,1168.39
Rotterdam,Marseille,"(51.9244424, 4.47775)","(43.2961743, 5.3699525)",961.635,9,716.31,1233.3
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,0,356.47,588.38
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,1,392.11,647.22
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,2,427.76,706.06
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,3,463.4,764.89
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,4,499.05,823.73
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,5,534.7,882.57
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,6,570.34,941.41
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,7,605.99,1000.24
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,8,641.64,1059.08
Rotterdam,Bordeaux,"(51.9244424, 4.47775)","(44.841225, -0.5800364)",871.6731,9,677.28,1117.92
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,0,338.62,538.21
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,1,372.48,592.03
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,2,406.34,645.85
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,3,440.21,699.68
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,4,474.07,753.5
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,5,507.93,807.32
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,6,541.79,861.14
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,7,575.65,914.96
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,8,609.52,968.78
Rotterdam,Milan,"(51.9244424, 4.47775)","(45.4641943, 9.1896346)",797.3505,9,643.38,1022.6
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,0,289.84,413.2
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,1,318.82,454.52
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,2,347.81,495.84
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,3,376.79,537.16
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,4,405.77,578.48
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,5,434.76,619.8
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,6,463.74,661.12
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,7,492.72,702.44
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,8,521.71,743.76
Rotterdam,Berlin,"(51.9244424, 4.47775)","(52.5170365, 13.3888599)",612.1444,9,550.69,785.08
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,0,469.26,961.56
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,1,516.19,1057.71
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,2,563.11,1153.87
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,3,610.04,1250.02
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,4,656.97,1346.18
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,5,703.89,1442.33
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,6,750.82,1538.49
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,7,797.74,1634.65
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,8,844.67,1730.8
Rotterdam,Madrid,"(51.9244424, 4.47775)","(40.4167047, -3.7035825)",1424.5277,9,891.6,1826.96
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,0,373.31,637.95
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,1,410.65,701.75
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,2,447.98,765.54
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,3,485.31,829.34
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,4,522.64,893.13
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,5,559.97,956.93
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,6,597.3,1020.73
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,7,634.63,1084.52
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,8,671.97,1148.32
Rotterdam,Vienna,"(51.9244424, 4.47775)","(48.2083537, 16.3725042)",945.1163,9,709.3,1212.11
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,0,303.08,445.39
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,1,333.39,489.93
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,2,363.7,534.47
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,3,394.01,579.01
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,4,424.31,623.55
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,5,454.62,668.09
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,6,484.93,712.63
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,7,515.24,757.17
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,8,545.55,801.71
Rotterdam,Munich,"(51.9244424, 4.47775)","(48.1371079, 11.5753822)",659.8408,9,575.85,846.25
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,0,52.13,38.77
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,1,57.34,42.64
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,2,62.55,46.52
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,3,67.76,50.4
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,4,72.98,54.28
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,5,78.19,58.15
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,6,83.4,62.03
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,7,88.61,65.91
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,8,93.83,69.78
Rotterdam,Amsterdam,"(51.9244424, 4.47775)","(52.3727598, 4.8936041)",57.4343,9,99.04,73.66
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,0,423.77,799.32
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,1,466.15,879.25
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,2,508.52,959.18
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,3,550.9,1039.12
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,4,593.28,1119.05
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,5,635.65,1198.98
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,6,678.03,1278.91
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,7,720.41,1358.85
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,8,762.79,1438.78
Rotterdam,Stockholm,"(51.9244424, 4.47775)","(59.3251172, 18.0710935)",1184.1789,9,805.16,1518.71
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,0,307.77,457.11
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,1,338.55,502.82
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,2,369.33,548.53
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,3,400.1,594.24
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,4,430.88,639.95
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,5,461.66,685.66
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,6,492.44,731.37
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,7,523.21,777.08
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,8,553.99,822.79
Rotterdam,Copenhagen,"(51.9244424, 4.47775)","(55.6867243, 12.5700724)",677.1951,9,584.77,868.5
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,0,423.9,799.76
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,1,466.29,879.74
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,2,508.68,959.71
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,3,551.07,1039.69
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,4,593.46,1119.67
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,5,635.85,1199.64
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,6,678.24,1279.62
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,7,720.63,1359.59
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,8,763.02,1439.57
Rotterdam,Barcelona,"(51.9244424, 4.47775)","(41.3828939, 2.1774322)",1184.8322,9,805.41,1519.55
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,0,141.98,138.05
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,1,156.18,151.86
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,2,170.38,165.66
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,3,184.58,179.47
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,4,198.78,193.27
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,5,212.97,207.08
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,6,227.17,220.88
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,7,241.37,234.69
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,8,255.57,248.49
Rotterdam,Cologne,"(51.9244424, 4.47775)","(50.938361, 6.959974)",204.5198,9,269.77,262.3
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,0,586.96,1455.73
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,1,645.65,1601.31
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,2,704.35,1746.88
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,3,763.05,1892.45
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,4,821.74,2038.03
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,5,880.44,2183.6
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,6,939.13,2329.17
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,7,997.83,2474.75
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,8,1056.52,2620.32
Rotterdam,Athens,"(51.9244424, 4.47775)","(37.9839412, 23.7283052)",2156.6411,9,1115.22,2765.89
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,0,533.03,1215.9
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,1,586.33,1337.49
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,2,639.63,1459.08
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,3,692.93,1580.68
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,4,746.24,1702.27
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,5,799.54,1823.86
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,6,852.84,1945.45
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,7,906.14,2067.04
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,8,959.45,2188.63
Rotterdam,Bucharest,"(51.9244424, 4.47775)","(44.4361414, 26.1027202)",1801.3393,9,1012.75,2310.22
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,0,418.38,781.15
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,1,460.22,859.27
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,2,502.05,937.38
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,3,543.89,1015.5
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,4,585.73,1093.61
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,5,627.57,1171.73
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,6,669.41,1249.84
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,7,711.24,1327.96
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,8,753.08,1406.07
Rotterdam,Budapest,"(51.9244424, 4.47775)","(47.4979937, 19.0403594)",1157.2593,9,794.92,1484.19
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,0,472.19,972.56
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,1,519.41,1069.81
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,2,566.63,1167.07
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,3,613.85,1264.33
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,4,661.07,1361.58
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,5,708.29,1458.84
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,6,755.51,1556.09
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,7,802.73,1653.35
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,8,849.95,1750.6
Rotterdam,Naples,"(51.9244424, 4.47775)","(40.8358846, 14.2487679)",1440.8269,9,897.17,1847.86
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,0,534.31,1221.33
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,1,587.74,1343.46
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,2,641.17,1465.6
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,3,694.6,1587.73
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,4,748.03,1709.86
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,5,801.46,1832
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,6,854.89,1954.13
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,7,908.32,2076.26
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,8,961.75,2198.4
Rotterdam,Lisbon,"(51.9244424, 4.47775)","(38.7077507, -9.1365919)",1809.3787,9,1015.18,2320.53
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,0,338.83,538.78
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,1,372.71,592.66
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,2,406.59,646.54
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,3,440.48,700.42
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,4,474.36,754.29
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,5,508.24,808.17
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,6,542.13,862.05
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,7,576.01,915.93
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,8,609.89,969.81
Rotterdam,Turin,"(51.9244424, 4.47775)","(45.0677551, 7.6824892)",798.1952,9,643.77,1023.69
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,0,209.67,245.35
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,1,230.64,269.88
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,2,251.6,294.42
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,3,272.57,318.95
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,4,293.54,343.49
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,5,314.51,368.02
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,6,335.47,392.56
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,7,356.44,417.09
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,8,377.41,441.63
Rotterdam,Hanover,"(51.9244424, 4.47775)","(52.3744779, 9.7385532)",363.4785,9,398.37,466.16
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,0,312.44,468.92
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,1,343.68,515.81
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,2,374.92,562.7
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,3,406.17,609.59
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,4,437.41,656.48
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,5,468.66,703.37
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,6,499.9,750.27
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,7,531.14,797.16
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,8,562.39,844.05
Rotterdam,Malmö,"(51.9244424, 4.47775)","(55.6052931, 13.0001566)",694.6911,9,593.63,890.94
Rotterdam,Helsinki,"(51.9244424, 4.47775)","(60.1674881, 24.9427473)",1560.6484,0,493.22,1053.44
Rotterdam,Helsinki,"(51.9244424, 4.47775)","(60.1674881, 24.9427473)",1560.6484,1,542.55,1158.78
